source_Id,toDo_20251016,wikidata_uri,mapping_provenance,possible_mapping_to_check_again,source_prefLabel,source_definition,source_isocat_id,source_is_used_concept,source_is_facet_VLO_xml,source_seems_to_be_property,source_extractedSourceFromDefinition,source_changeNote,source_instance_of,source_notation,http://www.w3.org/2004/02/skos/core#altLabel,http://openskos.org/xmlns#status,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#changeNote,http://www.w3.org/2004/02/skos/core#notation,http://openskos.org/xmlns#inSkosCollection,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2004/02/skos/core#example,http://www.w3.org/2004/02/skos/core#scopeNote,http://www.w3.org/2004/02/skos/core#note,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#member,http://www.w3.org/2004/02/skos/core#hiddenLabel,http://purl.org/dc/terms/modified,http://purl.org/dc/terms/dateSubmitted,http://purl.org/dc/terms/creator
http://hdl.handle.net/11459/CCR_C-6240_c0c67c8b-b626-d601-731f-0ea67e51d4cd,investigate why there is no mapping,,,,title type,classifies the title according to some convenient typology. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-title.html),6240,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-title.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6240,0,titleType,"type, titleType",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6240,titleType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,classifies the title according to some convenient typology. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-title.html)@en,title type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6241_4fa5cd26-85f4-0cd7-3e64-198730224fea,investigate why there is no mapping,,,,canonical key,"provides an externally-defined means of identifying the entity (or entities) being named, using a coded value of some kind. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-att.canonical.html)",6241,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-att.canonical.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6241,0,canonicalKey,"canonicalKey, key",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6241,canonicalKey,null,"provides an externally-defined means of identifying the entity (or entities) being named, using a coded value of some kind. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-att.canonical.html)@en",canonical key@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6242_d29eeaca-30ef-2169-ac29-89814e839818,investigate why there is no mapping,,,,name role,"may be used to specify further information about the entity referenced by this name, for example the occupation of a person, or the status of a place. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-att.naming.html)",6242,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-att.naming.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6242,0,namingRole,"role, namingRole, naming role@en",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6242,namingRole,null,"may be used to specify further information about the entity referenced by this name, for example the occupation of a person, or the status of a place. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-att.naming.html)@en",name role@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6243_bd27ac08-ec04-0db2-d95c-52f2a6b1e59d,investigate why there is no mapping,,,,organization name,(organization name) contains an organizational name (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-orgName.html),6243,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-orgName.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6243,0,orgName,orgName,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6243,orgName,null,(organization name) contains an organizational name (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-orgName.html)@en,organization name@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6244_a4f46d8b-accf-c9fc-fd04-578d3a050c76,investigate why there is no mapping,,,,unicode property name,contains the name of a registered Unicode normative or informative property (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-unicodeName.html),6244,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-unicodeName.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6244,0,unicodeName,unicodeName,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6244,unicodeName,null,contains the name of a registered Unicode normative or informative property (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-unicodeName.html)@en,unicode property name@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6245_2e322e13-58b2-461b-4cba-af209c7f75af,investigate why there is no mapping,,,,settlement,"ontains the name of a settlement such as a city, town, or village identified as a single geo-political or administrative unit (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-settlement.html)",6245,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-settlement.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6245,0,settlement,settlement,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6245,settlement,null,"ontains the name of a settlement such as a city, town, or village identified as a single geo-political or administrative unit (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-settlement.html)@en",settlement@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6246_2090d75c-a860-a7c3-b613-9aa336272009,investigate why there is no mapping,,,,physical description,"contains a full physical description of a manuscript or manuscript part, optionally subdivided using more specialized elements from the model.physDescPart class (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-physDesc)",6246,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-physDesc,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6246,0,physDesc,"physDesc, physical description",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6246,physDesc,null,"contains a full physical description of a manuscript or manuscript part, optionally subdivided using more specialized elements from the model.physDescPart class (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-physDesc)@en",physical description@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6247_ee75c51c-4603-1b7f-b19e-296e1a1603a3,investigate why there is no mapping,,,,typeDesc,contains a description of the typefaces or other aspects of the printing of an incunable or other printed source (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-typeDesc),6247,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-typeDesc,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6247,0,typeDesc,typeDesc,candidate,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6247,typeDesc,null,contains a description of the typefaces or other aspects of the printing of an incunable or other printed source (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-typeDesc)@en,typeDesc@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6248_a1248ec1-67d5-6424-4c70-eb78d2b6c133,investigate why there is no mapping,,,,objectDesc,contains a description of the physical components making up the object which is being described (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-objectDesc),6248,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-objectDesc,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6248,0,objectDesc,objectDesc,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6248,objectDesc,null,contains a description of the physical components making up the object which is being described (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-objectDesc)@en,objectDesc@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6254_33a0aef7-4265-b225-2b04-0b9ca3dc9fa6,investigate why there is no mapping,,,,num type,indicates the type of numeric value. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-num.html),6254,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-num.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6254,0,numType,"number type@en, numType, type",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6254,numType,null,indicates the type of numeric value. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-num.html)@en,num type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6263_a8cf6eaa-02a8-41e5-56c5-20bb45074284,investigate why there is no mapping,,,,actor demographics,"The characteristics of an actor population (e.g. concerning sex, age, social status, profession, etc.) expressed in numbers. (source: extension of speaker demographics [2960])",6263,y,null,y,extension of speaker demographics [2960],This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6263,0,actorDemographics,actorDemographics,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6263,actorDemographics,http://hdl.handle.net/11459/CCR__aa740e69-56d6-3117-5a33-c54f2df1fc25,"The characteristics of an actor population (e.g. concerning sex, age, social status, profession, etc.) expressed in numbers. (source: extension of speaker demographics [2960])@en",actor demographics@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6268_30619261-84c3-331e-216c-fa9db668badc,investigate why there is no mapping,,,,birth location,the location where a person was born (source: CLARIN-D),6268,y,null,y,CLARIN-D,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6268,0,birthLocation,birthLocation,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6268,birthLocation,http://hdl.handle.net/11459/CCR__aa740e69-56d6-3117-5a33-c54f2df1fc25,the location where a person was born (source: CLARIN-D)@en,birth location@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6277_15a22505-6469-81ae-ddcc-57b89870f7df,investigate why there is no mapping,,,,duration of effective production,duration of effective production in the entire corpus (source: extension of duration of effective speech [2691]),6277,y,null,y,extension of duration of effective speech [2691],This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6277,0,durationOfEffectiveProduction,durationOfEffectiveProduction,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6277,durationOfEffectiveProduction,http://hdl.handle.net/11459/CCR__aa740e69-56d6-3117-5a33-c54f2df1fc25,duration of effective production in the entire corpus (source: extension of duration of effective speech [2691])@en,duration of effective production@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6294_fecabf10-ef46-a69c-45c8-2810d24acddd,investigate why there is no mapping,,,,number of actors,the number of actors in the recording (source: extension of number of speakers [2692]),6294,y,null,y,extension of number of speakers [2692],This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6294,0,numberOfActors,numberOfActors,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6294,numberOfActors,http://hdl.handle.net/11459/CCR__aa740e69-56d6-3117-5a33-c54f2df1fc25,the number of actors in the recording (source: extension of number of speakers [2692])@en,number of actors@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6497_c9741799-81fd-40af-c648-2d0fc5981cdb,investigate why there is no mapping,,,,dateOfBirth,Date of birth of an author in the Nederlab author thesaurus,6497,y,null,null,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6497,0,dateOfBirth,dateOfBirth,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6497,dateOfBirth,null,Date of birth of an author in the Nederlab author thesaurus@en,dateOfBirth@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6503_2c65ee0b-93e8-bd6a-cb6f-58ae67108b30,investigate why there is no mapping,,,,sex,Sex of an author in the Nederlab author thesaurus,6503,y,null,null,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6503,0,sex,sex,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6503,sex,null,Sex of an author in the Nederlab author thesaurus@en,sex@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6543_92dacb75-3098-0d5a-0665-94ddb6274f8c,investigate why there is no mapping,,,,subject,"That which forms a basic matter of thought, discussion, investigation, etc. of a communication, a resource or the like. (source: Based on http://dictionary.reference.com/browse/subject)",6543,y,subject,y,Based on http://dictionary.reference.com/browse/subject,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6543,0,subjectCommunication,subject,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6543,subjectCommunication,null,"That which forms a basic matter of thought, discussion, investigation, etc. of a communication, a resource or the like. (source: Based on http://dictionary.reference.com/browse/subject)@en",subject@en,The topic of a news article.@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6569_23aafd25-4d4e-0c5a-b964-0eee2c46e5d5,investigate why there is no mapping,,,,relation name,The name (designator) of a relation between 2 or more resources. (source: CLARINO),6569,y,null,y,CLARINO,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6569,0,relationName,"relationName, relation name",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6569,relationName,null,The name (designator) of a relation between 2 or more resources. (source: CLARINO)@en,relation name@en,"part of, annotated by, transcription of@en",null,null,null,null,null,null,null,null,null
